motion_id,motion_topic,policy_id,motion_text_length,speaker,num_tokens,has_entity,motion_text,has_entity_date,has_entity_person,has_entity_event_or_org,aux_numeric_feature,date,date_continuous,motion_priority,party
559,Identity cards - For introduction,1051,71,David Heath,12,True,"Identity Cards Bill
That the Bill be recommitted to a Select Committee.",False,True,True,0.6351718016819695,2005-10-18,0.3636363636363636,,LD
560,Identity cards - For introduction,1051,122,Patrick Mercer,19,True,"The National Identity Register
amendment No. 8, in page 1, line 10, after 'others', insert 'who reasonably require proof'.",False,True,False,1.0495527153193351,2005-10-18,0.3636363636363636,,Con
561,Identity cards - For introduction,1051,171,Neil Gerrard,30,True,"Identity Cards Bill – Applications Relating to Entries in the Register
amendment No. 5, in page 4, line 42, leave out 'must' and insert 'may, if the applicant so chooses'.",False,True,True,-0.535235211560568,2005-10-18,0.3636363636363636,,Lab
562,Identity cards - For introduction,1051,225,Patrick Mercer,43,True,"Identity Cards Bill – Issue etc. of ID Cards
Amendment made: No. 2, in page 7, line 11 [Clause 8], leave out 'one or'.
amendment No. 7, in clause 8, page 7, line 20, after 'individual', insert— '(aa) must be free of charge;'.",False,True,True,,2005-10-18,0.3636363636363636,,Con
563,Identity cards - For introduction,1051,86,Charles Clarke,15,True,"Identity Cards Bill – General Interpretation
That the Bill be now read the Third time.",False,True,True,,2005-10-18,0.3636363636363636,,Lab
564,Identity cards - For introduction,1051,237,Charles Clarke,41,True,"Identity Cards Bill – Applications relating to entries in Register
Lords amendment: No 16, in page 4, line 44 leave out ""must"" and insert ""may, if the individual so chooses,""
That the House disagrees with the Lords in the said amendment.",False,True,True,2.0752608726252655,2006-02-13,0.4090909090909091,,Lab
565,Identity cards - For introduction,1051,108,Joan Ryan,20,True,"Identity Cards Bill – Issue etc. of ID cards
That this House disagrees with the Lords in the said amendment.",False,True,True,-0.6891878180895679,2006-02-13,0.4090909090909091,,Lab
566,Identity cards - For introduction,1051,242,Andy Burnham,39,True,"Identity Cards Bill – The National Identity Register
Lords amendment: No. 1, page 1, line 3, at beginning insert ""Subject to section (Commencement: report on costs and benefits),""
That the House disagrees with the Lords in the said amendment.",False,True,True,1.7359638031652493,2006-02-13,0.4090909090909091,,Lab
567,Identity cards - For introduction,1051,138,Joan Ryan,21,True,"Identity Cards Bill – Appointment of National Identity Scheme Commissioner
That this House disagrees with the Lords in the said amendment.",False,True,True,0.1979107834626478,2006-02-13,0.4090909090909091,,Lab
568,Identity cards - For introduction,1051,148,Charles Clarke,24,True,"Identity Cards Bill – Applications relating to entries in Register
That this House insists on its disagreement with the Lords in the said amendment.",False,True,True,-0.6514180036144483,2006-03-13,0.4090909090909091,,Lab
569,Identity cards - For introduction,1051,182,Charles Clarke,31,True,"Identity Cards Bill
That this House insists on its disagreement with the Lords in their amendments Nos. 16 and 22, and proposes the Government amendments (a) and (b) in lieu thereof.",False,True,True,-0.48388583405432156,2006-03-16,0.4090909090909091,,Lab
570,Higher taxes on alcoholic drinks,6694,1058,,175,True,"Alcoholic liquor duties (rates)
That- (1) The Alcoholic Liquor Duties Act 1979 is amended as follows.(2) In section 5 (rate of duty on spirits), for ""£22.64"" substitute ""£23.80"".(3) In section 36(1AA)(a) (standard rate of duty on beer), for ""£16.47"" substitute ""£17.32"".(4) In section 62(1A) (rates of duty on cider)- (a) in paragraph (a) (rate of duty per hectolitre in the case of sparkling cider of a strength exceeding 5.5 per cent), for ""£207.20"" substitute ""£217.83"", (b) in paragraph (b) (rate of duty per hectolitre in the case of cider of a strength exceeding 7.5 per cent which is not sparkling cider), for ""£47.77"" substitute ""£54.04"", and (c) in paragraph (c) (rate of duty per hectolitre in any other case), for ""£31.83"" substitute ""£36.01"". (5) For the table in Schedule 1 substitute- (6) The amendments made by this Resolution come into force on 29 March 2010. And it is declared that it is expedient in the public interest that this Resolution should have statutory effect under the provisions of the Provisional Collection of Taxes Act 1968.",True,True,True,-0.32034730819432017,2010-03-30,0.5909090909090909,,
